ensembl_gene_id,sepwes003,sepwes006,sepwes007,sepwes008,sepwes009,sepwes010,sepwes011,sepwes012
ENSG00000260361,5,6,7,6,4,6,5,6
ENSG00000260400,4,3,4,4,3,4,5,3
ENSG00000260401,7,7,6,6,5,6,5,7
ENSG00000260404,6,6,6,7,6,7,7,6
ENSG00000260461,5,6,5,5,5,5,6,5
ENSG00000260517,4,4,5,3,4,5,4,4
ENSG00000260528,7,7,8,7,6,6,7,8
ENSG00000260563,7,7,6,8,7,8,7,6
ENSG00000260565,6,7,6,6,8,7,7,7
ENSG00000260592,9,9,6,8,7,8,6,6
ENSG00000260630,5,6,5,6,6,5,5,5
ENSG00000260669,5,4,4,3,5,4,5,4
ENSG00000260686,6,5,5,4,6,5,5,5
ENSG00000260711,4,5,5,4,5,5,7,6
ENSG00000260719,5,5,4,4,5,4,6,5
ENSG00000260742,5,5,6,4,4,5,4,4
ENSG00000260793,4,4,5,5,8,5,6,6
ENSG00000260804,6,6,6,6,6,6,7,7
ENSG00000260807,4,3,5,5,3,3,5,5
ENSG00000260822,9,9,9,10,9,10,9,9
ENSG00000260852,5,5,5,5,7,6,6,5
ENSG00000260910,3,4,4,4,4,4,6,5
ENSG00000260911,4,5,5,6,4,4,4,5
ENSG00000260912,5,5,5,5,6,4,6,5
ENSG00000260916,9,9,9,10,7,10,8,8
ENSG00000260917,6,6,6,6,7,7,7,6
ENSG00000260920,6,5,5,5,5,5,5,5
ENSG00000260923,4,3,4,2,3,2,4,5
ENSG00000260942,5,5,5,6,7,6,6,5
ENSG00000260943,8,7,8,5,6,5,5,7
ENSG00000260966,4,4,4,4,5,4,5,4
ENSG00000260977,4,4,4,6,4,4,5,4
ENSG00000260997,7,7,7,6,6,7,7,8
ENSG00000261061,5,4,3,4,5,4,5,5
ENSG00000261087,7,6,7,5,8,5,6,7
ENSG00000261094,5,5,6,4,6,5,6,5
ENSG00000261098,4,4,5,4,6,5,5,4
ENSG00000261136,5,4,5,5,6,5,4,4
ENSG00000261150,4,4,3,5,4,4,5,3
ENSG00000261167,4,4,4,4,5,4,5,4
ENSG00000261208,4,4,4,3,4,5,6,6
ENSG00000261211,5,5,5,4,3,6,4,5
ENSG00000261218,6,6,7,7,6,7,5,7
ENSG00000261220,4,4,4,4,4,5,5,5
ENSG00000261221,7,8,6,9,7,8,7,7
ENSG00000261222,6,4,6,7,5,5,6,7
ENSG00000261236,6,7,6,7,6,5,6,6
ENSG00000261253,5,4,5,6,4,4,5,6
ENSG00000261269,9,6,8,6,4,5,5,5
ENSG00000261324,6,6,6,5,6,7,6,6
ENSG00000261326,6,5,6,4,8,6,6,6
ENSG00000261338,6,7,6,7,5,7,6,6
ENSG00000261349,3,4,3,5,3,5,4,5
ENSG00000261359,4,4,3,4,6,5,4,4
ENSG00000261371,12,12,13,14,11,13,12,13
ENSG00000261416,4,5,5,7,5,5,5,5
ENSG00000261438,6,5,6,4,4,5,4,5
ENSG00000261455,6,5,5,5,6,5,6,5
ENSG00000261468,4,6,4,6,5,6,6,4
ENSG00000261471,7,7,7,7,6,7,5,6
ENSG00000261474,4,4,4,4,6,5,5,4
ENSG00000261485,6,5,5,5,7,5,5,5
ENSG00000261490,7,7,7,6,7,8,8,7
ENSG00000261512,6,6,3,6,6,5,4,6
ENSG00000261526,5,4,5,5,5,5,5,5
ENSG00000261534,4,4,4,3,5,4,4,5
ENSG00000261542,4,4,5,5,4,5,5,4
ENSG00000261556,5,5,6,5,6,6,6,5
ENSG00000261596,7,8,6,8,5,7,6,6
ENSG00000261609,6,5,6,5,7,6,7,6
ENSG00000261643,4,5,3,5,4,4,5,4
ENSG00000261644,8,6,7,7,7,6,5,7
ENSG00000261662,5,5,6,6,4,5,5,5
ENSG00000261716,8,9,9,7,7,8,7,7
ENSG00000261737,5,5,3,5,3,4,4,5
ENSG00000261770,4,4,3,4,5,4,4,3
ENSG00000261799,7,7,8,6,8,7,7,7
ENSG00000261801,4,5,5,6,5,6,6,4
ENSG00000261804,4,5,4,4,4,4,5,5
ENSG00000261824,6,6,5,6,8,7,7,7
ENSG00000261879,4,3,3,4,4,4,5,5
ENSG00000261884,7,6,7,6,6,6,6,7
ENSG00000261888,4,5,3,6,3,4,5,4
ENSG00000261971,6,7,6,8,6,7,7,7
ENSG00000261997,6,6,6,5,5,5,5,6
ENSG00000262001,5,7,5,5,6,6,6,6
ENSG00000262049,4,5,3,5,5,4,5,4
ENSG00000262089,6,5,6,6,5,5,5,6
ENSG00000262246,7,7,7,9,6,8,7,8
ENSG00000262251,4,5,4,4,5,5,5,4
ENSG00000262370,6,7,7,6,6,7,7,7
ENSG00000262468,4,5,5,5,6,4,5,5
ENSG00000262514,4,4,3,4,4,4,4,4
ENSG00000262580,6,7,5,8,7,8,7,6
ENSG00000262655,3,3,4,3,3,3,4,4
ENSG00000262714,6,6,6,5,4,6,7,7
ENSG00000262766,4,4,5,5,4,4,5,4
ENSG00000262814,5,3,3,5,5,5,5,3
ENSG00000262823,4,4,4,4,3,5,5,3
ENSG00000262877,4,4,3,4,3,4,4,5
ENSG00000262879,4,5,4,5,6,5,5,5
ENSG00000262919,6,6,6,7,7,6,7,6
ENSG00000262979,6,4,6,4,4,5,4,6
ENSG00000263001,7,7,8,7,8,7,8,8
ENSG00000263002,6,6,6,5,7,5,7,6
ENSG00000263072,5,6,5,5,7,6,7,6
ENSG00000263264,6,7,6,7,6,7,7,6
ENSG00000263266,5,5,4,4,6,5,5,4
ENSG00000263276,4,4,4,5,6,5,5,6
ENSG00000263327,5,6,5,5,7,5,5,4
ENSG00000263335,7,5,6,7,6,6,5,6
ENSG00000263465,8,7,7,8,9,8,9,8
ENSG00000263503,3,3,3,3,3,5,3,3
ENSG00000263528,8,8,7,8,7,7,8,8
ENSG00000263731,5,5,5,5,5,5,5,5
ENSG00000263753,7,7,7,6,9,7,8,8
ENSG00000263766,6,6,7,6,5,4,5,7
ENSG00000263786,4,4,5,4,4,4,4,4
ENSG00000263874,4,6,5,8,6,7,7,6
ENSG00000263883,4,5,3,6,4,5,4,5
ENSG00000263956,6,6,7,7,8,6,7,7
ENSG00000263961,4,4,5,3,7,4,5,5
ENSG00000264112,7,8,7,8,8,8,8,8
ENSG00000264188,4,5,4,4,4,4,4,5
ENSG00000264204,5,4,6,4,5,5,4,6
ENSG00000264247,6,7,6,6,7,7,7,6
ENSG00000264278,3,4,3,4,4,4,5,5
ENSG00000264364,9,9,9,10,9,9,10,9
ENSG00000264400,5,5,5,5,3,4,3,4
ENSG00000264456,6,6,6,4,5,5,5,6
ENSG00000264522,6,5,6,5,7,5,7,6
ENSG00000264538,6,6,6,6,7,6,6,6
ENSG00000264608,4,5,5,4,5,4,4,5
ENSG00000264743,5,4,4,5,4,4,4,5
ENSG00000264853,4,4,6,4,5,5,5,5
ENSG00000264895,5,5,4,5,6,5,6,5
ENSG00000264920,4,4,3,5,5,4,4,4
ENSG00000265148,8,7,8,8,8,7,8,8
ENSG00000265206,8,7,9,9,7,8,7,8
ENSG00000265241,9,9,9,9,10,9,9,9
ENSG00000265354,7,7,7,7,8,7,7,7
ENSG00000265401,5,5,4,5,4,5,5,5
ENSG00000265491,8,8,8,8,9,8,9,8
ENSG00000265531,8,7,7,6,5,5,5,6
ENSG00000265625,6,6,6,6,4,5,5,5
ENSG00000265666,7,7,7,9,5,8,6,6
ENSG00000265681,5,4,5,5,5,5,5,5
ENSG00000265791,4,4,5,6,4,4,5,5
ENSG00000265808,9,10,9,9,9,9,9,9
ENSG00000265972,17,15,17,15,14,14,14,16
ENSG00000265975,6,6,6,5,5,6,5,6
ENSG00000265982,5,5,4,6,4,5,5,4
ENSG00000265992,4,5,4,4,3,5,3,4
ENSG00000266017,6,4,6,5,4,5,4,6
ENSG00000266028,12,9,11,8,9,9,8,11
ENSG00000266053,4,4,5,5,5,5,5,5
ENSG00000266074,7,6,6,5,4,6,4,6
ENSG00000266088,4,4,3,3,8,4,5,5
ENSG00000266094,12,12,12,12,10,11,11,12
ENSG00000266173,7,7,7,8,8,8,7,7
ENSG00000266208,3,5,4,3,5,4,3,4
ENSG00000266236,5,5,5,6,4,5,4,5
ENSG00000266265,3,4,3,5,4,3,4,3
ENSG00000266338,5,6,6,6,7,6,8,7
ENSG00000266378,4,5,3,5,3,5,5,5
ENSG00000266385,5,3,5,4,5,4,5,5
ENSG00000266389,6,6,5,5,4,5,4,5
ENSG00000266405,5,4,5,5,5,4,5,6
ENSG00000266412,13,13,13,12,11,13,13,12
ENSG00000266421,4,4,3,5,5,4,3,4
ENSG00000266472,6,6,6,7,8,7,8,7
ENSG00000266490,5,5,4,4,6,4,5,5
ENSG00000266709,4,5,4,4,3,5,4,4
ENSG00000266714,8,9,9,10,8,10,9,9
ENSG00000266777,5,5,5,4,4,5,5,5
ENSG00000266865,4,5,4,4,5,5,5,4
ENSG00000266904,4,4,4,5,6,4,5,4
ENSG00000266931,5,4,4,5,4,5,4,5
ENSG00000266947,5,5,4,5,6,4,6,5
ENSG00000266962,7,7,7,8,7,7,7,7
ENSG00000266967,4,4,5,3,5,5,5,4
ENSG00000266970,4,6,3,4,3,4,3,4
ENSG00000267002,6,7,8,7,9,7,7,7
ENSG00000267009,5,4,5,5,5,6,5,5
ENSG00000267040,7,5,7,5,8,5,6,7
ENSG00000267041,4,4,3,4,5,6,5,5
ENSG00000267074,6,5,7,4,7,5,7,7
ENSG00000267080,6,6,7,7,8,7,7,6
ENSG00000267100,6,7,6,7,8,7,8,7
ENSG00000267102,7,5,6,4,4,5,4,5
ENSG00000267106,5,4,5,4,6,5,5,5
ENSG00000267121,8,9,9,10,9,9,9,9
ENSG00000267152,4,5,4,4,6,4,5,4
ENSG00000267169,5,6,6,6,6,7,7,7
ENSG00000267174,6,7,8,9,6,8,7,8
ENSG00000267265,4,4,4,4,3,4,4,4
ENSG00000267278,4,3,5,4,5,5,5,5
ENSG00000267279,4,5,5,6,3,4,4,4
ENSG00000267281,3,5,4,5,4,4,4,4
ENSG00000267283,7,7,6,7,6,7,5,6
ENSG00000267288,4,5,3,6,4,6,5,4
ENSG00000267296,4,4,3,4,4,5,5,5
ENSG00000267317,6,6,5,6,6,6,6,6
ENSG00000267321,5,5,6,6,6,5,6,6
ENSG00000267364,4,4,3,5,5,5,5,4
ENSG00000267365,5,7,5,6,5,6,5,5
ENSG00000267385,4,5,4,5,3,6,4,5
ENSG00000267419,4,4,5,3,5,3,5,5
ENSG00000267436,4,3,4,3,5,4,4,4
ENSG00000267474,5,5,5,5,5,5,5,6
ENSG00000267481,5,5,6,5,7,5,6,6
ENSG00000267508,4,5,4,3,6,4,4,4
ENSG00000267519,7,8,8,9,7,9,7,8
ENSG00000267534,7,5,6,5,5,4,5,5
ENSG00000267546,5,5,4,6,5,5,5,3
ENSG00000267547,7,5,7,5,5,5,4,6
ENSG00000267554,6,5,6,5,7,5,7,7
ENSG00000267575,5,6,5,6,6,6,6,6
ENSG00000267632,4,4,4,3,6,5,5,4
ENSG00000267680,9,8,9,7,9,8,9,9
ENSG00000267702,4,5,4,4,5,4,5,4
ENSG00000267731,4,4,4,4,9,4,6,5
ENSG00000267745,7,4,7,4,4,4,4,6
ENSG00000267751,4,4,4,5,4,6,4,4
ENSG00000267769,5,5,4,6,4,5,4,4
ENSG00000267787,6,5,5,5,7,4,5,5
ENSG00000267796,4,6,5,5,5,6,5,5
ENSG00000267838,4,4,4,5,6,5,5,5
ENSG00000267904,5,5,4,5,6,6,6,6
ENSG00000267940,4,5,5,7,5,7,6,6
ENSG00000267990,4,5,4,5,3,5,5,4
ENSG00000268001,10,8,10,9,8,8,8,8
ENSG00000268027,4,6,6,5,9,5,7,6
ENSG00000268041,4,5,3,4,4,3,5,4
ENSG00000268043,6,7,7,6,7,7,7,7
ENSG00000268061,4,4,4,5,4,4,5,4
ENSG00000268119,5,5,4,5,5,5,5,3
ENSG00000268154,4,3,4,6,4,4,5,5
ENSG00000268170,4,7,5,6,3,6,5,5
ENSG00000268205,7,7,8,6,8,7,8,8
ENSG00000268220,4,5,5,6,5,6,5,5
ENSG00000268240,3,6,4,4,3,3,6,5
ENSG00000268362,5,6,3,6,6,6,7,6
ENSG00000268403,4,5,4,4,6,4,4,4
ENSG00000268471,5,6,6,5,6,6,6,5
ENSG00000268516,4,4,4,4,5,4,5,4
ENSG00000268518,5,5,4,3,4,4,4,4
ENSG00000268555,7,7,4,7,5,7,6,6
ENSG00000268573,3,4,4,4,5,5,5,5
ENSG00000268575,5,5,5,5,6,6,7,5
ENSG00000268658,3,6,4,3,4,4,4,3
ENSG00000268713,5,5,5,4,6,5,6,6
ENSG00000268729,6,5,6,3,3,4,4,6
ENSG00000268734,8,11,8,11,7,10,7,7
ENSG00000268758,5,5,7,4,7,4,6,6
ENSG00000268849,5,5,3,4,4,5,4,4
ENSG00000268858,8,7,7,6,6,6,6,7
ENSG00000268895,5,6,6,6,6,5,5,5
ENSG00000268903,7,8,6,9,5,8,7,7
ENSG00000268996,4,3,3,5,4,3,4,3
ENSG00000269001,7,8,8,6,9,7,7,7
ENSG00000269044,6,6,6,6,7,6,7,6
ENSG00000269119,5,5,5,5,3,5,5,5
ENSG00000269176,4,4,5,5,5,5,4,4
ENSG00000269194,3,5,4,4,4,5,4,3
ENSG00000269220,7,7,7,8,7,8,7,7
ENSG00000269293,5,5,4,6,6,5,6,5
ENSG00000269313,4,4,4,4,5,4,4,4
ENSG00000269318,4,4,4,4,5,4,4,4
ENSG00000269335,6,6,5,7,6,6,5,6
ENSG00000269343,6,7,6,7,7,7,7,7
ENSG00000269352,5,6,5,7,7,7,6,6
ENSG00000269374,5,5,4,4,4,5,4,5
ENSG00000269386,5,4,4,4,4,4,5,5
ENSG00000269399,4,4,5,5,5,5,5,5
ENSG00000269404,5,6,5,5,10,6,6,6
ENSG00000269439,5,5,5,5,6,5,5,5
ENSG00000269514,4,4,3,4,4,4,4,5
ENSG00000269556,6,6,6,6,6,6,6,6
ENSG00000269609,6,7,6,6,8,6,8,7
ENSG00000269688,4,4,4,4,4,5,5,4
ENSG00000269713,5,6,5,6,7,5,7,6
ENSG00000269720,7,4,6,3,4,3,4,7
ENSG00000269743,6,6,5,6,7,5,5,5
ENSG00000269821,7,6,7,7,6,7,6,7
ENSG00000269825,5,4,6,4,5,4,5,4
ENSG00000269834,4,4,3,3,7,4,5,5
ENSG00000269837,4,5,5,5,8,4,6,6
ENSG00000269858,7,8,8,9,7,8,8,8
ENSG00000269877,3,3,4,5,4,4,4,4
ENSG00000269887,5,4,3,5,3,4,5,4
ENSG00000269892,4,5,5,6,5,6,5,5
ENSG00000269893,5,5,5,5,7,5,6,5
ENSG00000269918,4,5,4,4,6,4,6,6
ENSG00000269925,5,5,5,4,4,5,4,5
ENSG00000269929,5,4,5,4,6,6,6,5
ENSG00000269939,5,4,5,4,7,5,5,6
ENSG00000269940,6,6,6,6,6,7,6,6
ENSG00000269958,6,7,7,7,7,7,7,7
ENSG00000269967,5,4,5,3,4,4,4,5
ENSG00000269968,4,5,4,6,3,5,4,5
ENSG00000269970,5,4,5,5,4,4,4,4
ENSG00000269973,6,5,5,4,5,4,6,6
ENSG00000269981,8,9,6,9,6,8,6,7
ENSG00000270012,4,5,5,5,5,5,6,5
ENSG00000270015,4,4,4,4,6,5,5,5
ENSG00000270049,6,7,6,7,7,6,7,7
ENSG00000270055,7,7,7,6,6,7,6,7
ENSG00000270060,4,4,5,4,4,5,5,4
ENSG00000270062,4,5,5,6,4,5,5,4
ENSG00000270069,4,3,4,4,5,4,4,3
ENSG00000270077,4,4,5,4,4,5,4,5
ENSG00000270091,5,5,6,5,5,6,5,5
ENSG00000270108,5,4,4,4,4,4,5,4
ENSG00000270120,6,5,6,5,5,5,5,4
ENSG00000270127,5,6,6,6,6,6,7,5
ENSG00000270164,4,5,5,4,7,4,5,4
ENSG00000270170,6,6,5,5,6,6,6,6
ENSG00000270195,4,4,4,4,4,5,4,4
ENSG00000270210,6,7,6,7,3,5,6,6
ENSG00000270231,5,6,5,5,6,5,7,7
ENSG00000270277,6,7,6,7,5,8,5,5
ENSG00000270344,5,5,6,5,5,6,6,4
ENSG00000270379,4,3,4,3,4,4,5,4
ENSG00000270426,6,5,7,5,6,5,4,6
ENSG00000270441,4,5,3,4,5,5,5,4
ENSG00000270550,6,6,7,8,4,2,5,6
ENSG00000270562,5,5,5,5,5,6,5,5
ENSG00000270574,6,6,6,6,5,8,5,5
ENSG00000270589,6,4,6,4,6,5,6,5
ENSG00000270605,4,5,4,5,7,6,6,6
ENSG00000270629,7,7,7,8,6,7,7,7
ENSG00000270647,10,9,10,10,10,10,10,10
ENSG00000270696,5,5,4,4,6,5,6,5
ENSG00000270804,6,7,6,7,7,7,6,7
ENSG00000270820,6,5,6,6,7,5,5,5
ENSG00000270956,5,5,5,5,4,6,4,5
ENSG00000270959,3,6,4,5,7,5,5,5
ENSG00000270972,8,5,8,7,4,5,5,8
ENSG00000271009,5,4,5,4,4,5,4,5
ENSG00000271011,5,4,5,5,4,6,4,4
ENSG00000271109,4,4,5,5,6,4,7,5
ENSG00000271122,5,6,6,5,7,5,6,6
ENSG00000271141,4,4,5,4,5,6,4,5
ENSG00000271147,4,4,5,4,4,4,5,4
ENSG00000271151,4,5,5,6,4,5,5,4
ENSG00000271204,4,3,5,4,5,3,5,4
ENSG00000271254,4,5,4,3,5,5,5,4
ENSG00000271270,4,4,4,4,5,4,5,4
ENSG00000271304,5,5,6,6,3,6,4,5
ENSG00000271327,4,5,5,5,4,5,4,4
ENSG00000271335,4,5,4,4,6,4,5,5
ENSG00000271344,5,4,3,6,5,5,5,4
ENSG00000271361,5,6,5,3,5,4,6,5
ENSG00000271383,7,8,8,9,7,7,8,8
ENSG00000271425,6,7,7,6,5,6,6,6
ENSG00000271447,4,3,3,4,3,4,4,4
ENSG00000271461,5,3,3,6,4,5,4,4
ENSG00000271503,11,10,10,11,11,11,11,12
ENSG00000271533,5,7,7,6,7,7,6,6
ENSG00000271553,5,5,6,5,5,5,5,6
ENSG00000271581,6,5,5,6,4,5,5,7
ENSG00000271590,5,5,5,5,4,5,4,5
ENSG00000271601,8,8,9,9,8,8,9,9
ENSG00000271605,9,9,10,10,6,8,7,9
ENSG00000271614,5,5,6,5,6,5,5,5
ENSG00000271646,7,6,8,7,8,7,7,7
ENSG00000271736,6,5,4,5,4,6,4,4
ENSG00000271795,4,5,4,5,4,5,4,4
ENSG00000271851,5,4,4,5,5,5,5,5
ENSG00000271856,4,6,5,6,8,5,7,6
ENSG00000271857,3,4,4,4,4,4,4,4
ENSG00000271862,4,5,5,5,4,5,5,5
ENSG00000271870,5,5,5,4,5,5,5,5
ENSG00000271895,4,5,4,5,6,5,5,4
ENSG00000271913,3,5,5,5,5,4,5,4
ENSG00000271941,3,4,4,5,4,5,4,4
ENSG00000271964,4,4,3,3,4,5,5,4
ENSG00000271971,5,5,5,5,6,6,5,5
ENSG00000271976,5,4,6,4,7,6,6,6
ENSG00000271993,4,4,4,4,5,5,4,4
ENSG00000272031,4,4,4,3,5,4,5,4
ENSG00000272037,6,6,6,6,6,6,5,6
ENSG00000272040,5,4,5,4,5,4,5,4
ENSG00000272047,6,6,6,7,7,6,7,6
ENSG00000272054,4,5,4,5,5,5,5,4
ENSG00000272079,4,5,5,6,5,6,6,4
ENSG00000272086,4,5,3,5,4,5,4,3
ENSG00000272106,5,5,5,5,6,5,5,5
ENSG00000272112,4,5,5,4,5,4,5,5
ENSG00000272144,7,5,7,5,6,5,6,6
ENSG00000272145,4,4,4,5,5,4,5,4
ENSG00000272148,4,4,4,4,5,4,4,5
ENSG00000272155,3,5,5,6,5,4,5,5
ENSG00000272181,5,4,6,4,4,4,4,5
ENSG00000272182,4,5,4,7,5,6,5,4
ENSG00000272221,6,6,5,6,6,6,4,4
ENSG00000272282,4,5,4,5,4,5,6,6
ENSG00000272288,5,4,5,5,5,5,5,5
ENSG00000272316,4,4,5,4,6,4,5,4
ENSG00000272325,8,9,9,10,10,10,10,9
ENSG00000272333,9,10,9,11,9,10,9,9
ENSG00000272335,5,5,6,4,7,6,6,6
ENSG00000272341,4,5,6,6,6,6,6,4
ENSG00000272345,6,6,6,6,5,6,6,6
ENSG00000272356,4,4,5,4,6,5,5,5
ENSG00000272374,4,5,4,5,6,5,4,6
ENSG00000272379,4,5,5,4,6,5,5,5
ENSG00000272391,7,8,8,8,8,8,8,8
ENSG00000272398,8,7,9,7,11,13,8,6
ENSG00000272419,7,6,8,6,6,6,7,7
ENSG00000272449,5,5,4,6,4,5,6,5
ENSG00000272455,5,5,5,5,6,5,5,5
ENSG00000272462,8,6,7,5,6,6,6,7
ENSG00000272468,4,4,3,5,4,4,4,4
ENSG00000272501,8,8,8,9,7,8,8,8
ENSG00000272502,4,3,4,4,4,3,4,5
ENSG00000272505,4,5,4,5,4,5,4,4
ENSG00000272529,4,4,4,4,5,4,6,4
ENSG00000272540,4,5,5,4,4,5,4,4
ENSG00000272555,4,5,3,4,3,5,5,4
ENSG00000272556,4,5,4,6,6,5,4,5
ENSG00000272578,6,6,7,7,7,7,6,7
ENSG00000272599,4,4,4,5,5,4,5,5
ENSG00000272602,6,5,5,5,7,6,6,5
ENSG00000272604,4,4,5,4,5,4,5,4
ENSG00000272617,5,6,6,5,7,6,7,6
ENSG00000272625,5,5,6,6,4,4,4,5
ENSG00000272630,5,4,5,5,6,5,5,5
ENSG00000272636,5,3,4,5,4,8,4,3
ENSG00000272645,5,6,6,6,6,6,6,6
ENSG00000272655,5,5,5,6,6,5,6,5
ENSG00000272661,4,4,5,5,4,5,4,5
ENSG00000272666,7,4,6,4,4,4,4,5
ENSG00000272668,4,4,3,4,4,5,5,4
ENSG00000272669,9,8,8,8,5,7,6,8
ENSG00000272686,5,4,5,4,5,4,5,5
ENSG00000272688,4,5,4,5,5,5,5,5
ENSG00000272711,4,4,5,4,4,3,4,4
ENSG00000272734,3,4,5,4,7,4,5,4
ENSG00000272750,4,4,5,3,5,4,4,5
ENSG00000272754,4,4,3,6,4,3,4,5
ENSG00000272758,5,5,6,5,7,6,5,5
ENSG00000272779,6,6,6,5,7,6,7,6
ENSG00000272807,4,4,4,4,5,5,5,5
ENSG00000272821,5,4,5,4,5,4,4,5
ENSG00000272825,5,6,5,7,4,6,6,5
ENSG00000272831,6,6,6,6,5,6,5,5
ENSG00000272839,3,4,3,5,4,4,4,4
ENSG00000272870,4,5,4,4,4,4,5,4
ENSG00000272871,4,4,4,3,5,4,5,4
ENSG00000272886,10,9,10,9,9,8,9,9
ENSG00000272888,9,8,9,9,8,9,8,8
ENSG00000272906,5,5,5,5,5,4,5,5
ENSG00000272908,5,6,5,4,5,5,6,5
ENSG00000272914,5,6,6,5,4,6,5,6
ENSG00000272918,4,4,5,6,5,5,6,5
ENSG00000272933,4,4,3,3,4,4,4,3
ENSG00000272941,9,8,9,8,7,7,7,8
ENSG00000272953,3,5,4,5,3,5,4,4
ENSG00000272977,5,5,5,6,5,5,6,4
ENSG00000272990,4,4,5,5,5,4,4,4
ENSG00000272993,6,6,6,5,6,6,6,5
ENSG00000272994,3,4,4,4,6,5,5,5
ENSG00000273002,5,6,6,6,7,6,5,6
ENSG00000273015,7,7,7,6,8,7,8,6
ENSG00000273017,4,4,5,5,4,5,4,5
ENSG00000273033,7,8,7,10,7,9,8,7
ENSG00000273038,4,4,4,4,5,4,6,3
ENSG00000273076,7,6,7,6,3,5,5,6
ENSG00000273096,4,5,4,4,4,5,4,5
ENSG00000273112,5,4,4,3,4,5,4,5
ENSG00000273117,4,4,4,5,5,4,4,4
ENSG00000273133,5,5,6,6,4,5,5,5
ENSG00000273136,7,6,5,8,5,7,6,7
ENSG00000273142,5,5,5,5,6,6,5,6
ENSG00000273148,4,4,5,4,5,4,4,4
ENSG00000273149,5,6,4,6,4,6,8,5
ENSG00000273151,5,5,5,5,3,5,5,5
ENSG00000273160,4,3,3,4,4,3,4,5
ENSG00000273174,5,5,5,5,5,4,4,4
ENSG00000273221,6,6,6,6,7,6,7,7
ENSG00000273226,4,3,4,4,4,4,5,5
ENSG00000273230,4,4,4,4,5,4,5,4
ENSG00000273237,5,5,4,5,4,5,5,4
ENSG00000273243,5,5,5,3,5,5,5,5
ENSG00000273247,9,8,9,9,8,8,8,9
ENSG00000273253,4,3,5,5,4,5,4,3
ENSG00000273270,5,7,5,7,8,6,6,6
ENSG00000273272,7,5,8,5,5,5,5,7
ENSG00000273284,4,4,4,4,5,5,5,4
ENSG00000273295,4,4,4,4,5,6,5,4
ENSG00000273311,5,5,5,5,5,5,5,4
ENSG00000273314,4,4,5,3,5,4,4,5
ENSG00000273320,4,5,5,5,4,4,5,5
ENSG00000273329,5,5,5,5,7,5,6,5
ENSG00000273344,4,5,5,4,7,6,6,5
ENSG00000273356,4,5,5,5,4,5,6,5
ENSG00000273373,5,5,6,6,8,7,7,6
ENSG00000273382,4,5,5,5,5,5,5,4
ENSG00000273437,4,4,4,5,4,4,5,5
ENSG00000273448,4,4,4,4,6,4,4,5
ENSG00000273466,5,4,5,5,5,4,5,5
ENSG00000273486,4,4,4,4,5,4,5,4
ENSG00000273559,9,9,9,9,9,9,8,9
ENSG00000273576,6,6,7,7,7,6,6,7
ENSG00000273604,4,4,5,4,5,4,4,4
ENSG00000273611,6,6,7,6,8,7,7,6
ENSG00000273669,4,5,5,6,4,5,6,6
ENSG00000273691,6,5,6,6,5,5,5,7
ENSG00000273729,6,7,6,7,6,6,6,5
ENSG00000273748,5,5,5,3,6,5,5,5
ENSG00000273749,10,10,9,8,8,8,8,9
ENSG00000273759,5,5,5,5,5,5,5,5
ENSG00000273802,6,7,6,8,4,7,6,6
ENSG00000273812,4,4,3,5,3,5,4,3
ENSG00000273820,5,5,4,5,5,5,5,5
ENSG00000273824,5,4,5,4,6,5,5,6
ENSG00000273837,8,7,8,3,4,8,7,8
ENSG00000273841,7,7,7,6,8,8,8,6
ENSG00000273855,4,5,5,6,4,5,5,6
ENSG00000273893,4,4,4,4,5,4,5,5
ENSG00000273899,5,6,5,7,5,7,6,7
ENSG00000273972,5,5,5,5,4,5,4,4
ENSG00000274008,5,5,5,6,4,5,5,5
ENSG00000274012,9,6,8,7,8,7,8,8
ENSG00000274020,8,7,8,7,8,7,7,8
ENSG00000274021,5,5,4,4,4,5,5,5
ENSG00000274070,4,4,4,6,3,4,5,4
ENSG00000274114,4,4,4,4,6,3,5,4
ENSG00000274173,4,7,4,10,5,7,7,4
ENSG00000274180,9,11,9,13,8,11,9,9
ENSG00000274184,4,5,5,3,4,4,5,5
ENSG00000274211,6,6,6,6,8,6,7,6
ENSG00000274265,5,5,4,5,4,3,4,5
ENSG00000274272,5,5,5,7,5,7,5,5
ENSG00000274290,5,5,5,5,5,5,4,5
ENSG00000274307,6,4,6,3,4,4,5,5
ENSG00000274341,5,5,5,3,4,3,4,5
ENSG00000274349,4,4,4,4,5,5,5,4
ENSG00000274383,6,6,7,7,6,6,6,7
ENSG00000274422,5,6,5,3,7,6,7,5
ENSG00000274425,5,5,4,6,5,5,5,5
ENSG00000274460,5,5,3,5,6,5,6,5
ENSG00000274512,4,5,4,7,6,3,3,3
ENSG00000274523,7,7,6,7,8,7,8,6
ENSG00000274525,5,5,4,4,4,4,4,4
ENSG00000274536,12,13,11,12,9,13,10,11
ENSG00000274561,4,4,5,4,6,4,5,5
ENSG00000274576,4,4,4,7,3,3,4,3
ENSG00000274588,4,3,4,3,4,3,4,6
ENSG00000274602,5,5,5,5,5,5,6,5
ENSG00000274712,5,5,5,4,6,5,7,5
ENSG00000274717,4,5,3,6,3,4,5,3
ENSG00000274737,4,4,4,4,4,4,4,4
ENSG00000274750,5,7,6,5,4,4,5,5
ENSG00000274765,5,4,3,5,3,4,5,4
